job_id,title,company_size,industry,city,province,work_type,experience_level,salary_cad,skills_required,degree_req,posted_date,source
CA-1043,Junior Data Analyst,Mid (50-500),Healthcare,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),64000,SQL; Python; Power BI; Tableau; SQL Server; Azure; Spark,Bachelors Preferred,2024-07-12,Indeed
CA-1044,Operations Analyst,Large (500+),Technology,Toronto,Ontario,Remote,Mid Level (2-5 yrs),77000,SQL; Python; Power BI; Azure; R; Spark,Bachelors Required,2024-08-25,Indeed
CA-1045,Junior Data Analyst,Mid (50-500),Financial Services,Ottawa,Ontario,Remote,Entry Level (0-2 yrs),62000,SQL; Python; Power BI; Tableau; SQL Server; Azure; Looker,Not Specified,2023-11-25,LinkedIn
CA-1046,Data Analyst,Mid (50-500),Technology,Ottawa,Ontario,Hybrid,Senior Level (5+ yrs),84000,SQL; Python; SQL Server; Jira; Spark,Bachelors Required,2023-10-23,Glassdoor
CA-1047,Data Analyst,Mid (50-500),Healthcare,Toronto,Ontario,On-site,Senior Level (5+ yrs),86000,SQL; Excel; Python; Power BI; Azure; R; Git,Bachelors Required,2025-02-14,LinkedIn
CA-1048,Data Analyst,Small (<50),Technology,Vancouver,British Columbia,On-site,Entry Level (0-2 yrs),82000,SQL; Excel; Python; Power BI; Azure,Masters Preferred,2023-10-28,Indeed
CA-1049,Business Analyst,Small (<50),Consulting,Calgary,Alberta,On-site,Mid Level (2-5 yrs),84000,SQL; Excel; Python; Power BI; SQL Server; DAX,Not Specified,2024-08-05,Indeed
CA-1050,Business Intelligence Analyst,Large (500+),Government,Toronto,Ontario,On-site,Entry Level (0-2 yrs),101000,SQL; Excel; Python; Power BI; Tableau; SQL Server; DAX; Power Query,Not Specified,2023-10-12,LinkedIn
CA-1051,Business Intelligence Analyst,Mid (50-500),Telecommunications,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),82000,SQL; Excel; Power BI,Bachelors Required,2025-02-06,Job Bank
CA-1052,Junior Data Analyst,Large (500+),Manufacturing,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),58000,SQL; Excel; Python; Power BI; Tableau; Azure; Power Query,Bachelors Preferred,2025-02-13,Indeed
CA-1053,Financial Data Analyst,Large (500+),Healthcare,Toronto,Ontario,On-site,Mid Level (2-5 yrs),94000,SQL; Excel; Power BI; Tableau,Masters Preferred,2025-02-17,LinkedIn
CA-1054,Data Analyst,Small (<50),Retail & E-Commerce,Edmonton,Alberta,Hybrid,Mid Level (2-5 yrs),68000,SQL; Python; Git; Power Query; Snowflake,Bachelors Required,2025-01-28,LinkedIn
CA-1055,Junior Data Analyst,Large (500+),Technology,Edmonton,Alberta,On-site,Senior Level (5+ yrs),61000,SQL; Excel; Power BI; Tableau; SQL Server; Azure; Jira,Bachelors Preferred,2024-06-08,Job Bank
CA-1056,Business Analyst,Mid (50-500),Technology,Toronto,Ontario,Remote,Mid Level (2-5 yrs),87000,SQL; Power BI; Tableau; Azure; Jira,Not Specified,2024-01-03,Indeed
CA-1057,Data Analyst,Large (500+),Consulting,Toronto,Ontario,Remote,Senior Level (5+ yrs),72000,SQL; Excel; Python; Power BI; Tableau; SQL Server,Bachelors Preferred,2024-07-18,Indeed
CA-1058,Data Analyst,Mid (50-500),Retail & E-Commerce,Victoria,British Columbia,Remote,Senior Level (5+ yrs),83000,SQL; Excel; Power BI; Tableau; SQL Server; Git; Spark,Bachelors Preferred,2024-12-20,LinkedIn
CA-1059,Data Analyst,Mid (50-500),Consulting,Edmonton,Alberta,Hybrid,Entry Level (0-2 yrs),81000,SQL; Excel; SQL Server; Azure; Databricks,Not Specified,2024-10-19,LinkedIn
CA-1060,Data Analyst,Small (<50),Technology,Vancouver,British Columbia,Remote,Senior Level (5+ yrs),83000,SQL; Excel; SQL Server; Azure; Spark; DAX,Bachelors Required,2023-10-14,Indeed
CA-1061,Data Analyst,Small (<50),Government,Ottawa,Ontario,Remote,Entry Level (0-2 yrs),70000,SQL; Power BI,Not Specified,2023-10-15,Glassdoor
CA-1062,Senior Data Analyst,Small (<50),Financial Services,Ottawa,Ontario,On-site,Senior Level (5+ yrs),100000,SQL; Excel; Power BI; Tableau,Bachelors Preferred,2024-03-03,LinkedIn
CA-1063,Operations Analyst,Mid (50-500),Technology,Winnipeg,Manitoba,Hybrid,Mid Level (2-5 yrs),55000,SQL; Python; Power BI; Tableau,Not Specified,2023-10-23,Indeed
CA-1064,Junior Data Analyst,Large (500+),Energy,Mississauga,Ontario,Hybrid,Mid Level (2-5 yrs),72000,SQL; Excel; Tableau; DAX,Not Specified,2023-11-05,Indeed
CA-1065,HR Data Analyst,Mid (50-500),Energy,Vancouver,British Columbia,Remote,Entry Level (0-2 yrs),76000,SQL; Excel; Python; Tableau; SQL Server; Azure,Bachelors Preferred,2023-12-09,Job Bank
CA-1066,Data Analyst,Mid (50-500),Telecommunications,Vancouver,British Columbia,On-site,Entry Level (0-2 yrs),82000,SQL; Excel; Python; Tableau; SQL Server; Snowflake,Bachelors Required,2023-10-04,Indeed
CA-1067,Junior Data Analyst,Large (500+),Technology,Vancouver,British Columbia,On-site,Senior Level (5+ yrs),70000,SQL; Tableau; SQL Server; Jira; Snowflake,Bachelors Required,2024-05-27,LinkedIn
CA-1068,Business Intelligence Analyst,Small (<50),Healthcare,Edmonton,Alberta,Remote,Mid Level (2-5 yrs),75000,SQL; Excel; Python; Power BI,Bachelors Preferred,2025-01-13,LinkedIn
CA-1069,Data Analyst II,Small (<50),Consulting,Toronto,Ontario,Remote,Mid Level (2-5 yrs),78000,SQL; Excel; Python; SQL Server,Masters Preferred,2024-05-16,LinkedIn
CA-1070,Data Analyst,Small (<50),Financial Services,Montreal,Quebec,Hybrid,Entry Level (0-2 yrs),74000,Excel; Spark; DAX,Not Specified,2024-06-12,Job Bank
CA-1071,Junior Data Analyst,Large (500+),Technology,Toronto,Ontario,Remote,Mid Level (2-5 yrs),64000,SQL; Excel; Python; SQL Server; Git; Looker,Not Specified,2023-11-15,LinkedIn
CA-1072,Data Analyst,Mid (50-500),Energy,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),,Excel; SQL Server; Jira; Git,Bachelors Preferred,2024-02-01,LinkedIn
CA-1073,Data Analyst II,Mid (50-500),Technology,Edmonton,Alberta,Remote,Entry Level (0-2 yrs),82000,SQL; Excel; Git,Bachelors Required,2025-02-27,LinkedIn
CA-1074,Junior Data Analyst,Large (500+),Technology,Toronto,Ontario,On-site,Mid Level (2-5 yrs),76000,SQL; Excel; Python; Tableau; Azure; R; Databricks; Snowflake,Bachelors Required,2025-02-27,Indeed
CA-1075,Data Analyst,Mid (50-500),Healthcare,Montreal,Quebec,Hybrid,Senior Level (5+ yrs),78000,SQL; Excel; Python; Tableau; Git,Bachelors Required,2024-12-10,Indeed
CA-1076,Data Analyst,Small (<50),Healthcare,Toronto,Ontario,Remote,Entry Level (0-2 yrs),82000,SQL; Excel; Python; Power BI,Masters Preferred,2024-08-26,LinkedIn
CA-1077,Junior Data Analyst,Small (<50),Financial Services,Montreal,Quebec,On-site,Mid Level (2-5 yrs),67000,SQL; Excel; Power BI; Spark; Looker,Bachelors Required,2024-11-28,LinkedIn
CA-1078,Data Analyst,Mid (50-500),Financial Services,Toronto,Ontario,Remote,Mid Level (2-5 yrs),73000,SQL; Excel; Python; Power BI; SQL Server; Jira; Git,Bachelors Required,2023-11-16,Indeed
CA-1079,Data Analyst,Mid (50-500),Technology,Montreal,Quebec,Hybrid,Mid Level (2-5 yrs),78000,SQL; Excel; Python; Tableau; SQL Server; R; Jira,Masters Preferred,2024-11-02,LinkedIn
CA-1080,HR Data Analyst,Mid (50-500),Energy,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),80000,SQL; Excel; Python; Power BI,Not Specified,2025-02-17,Indeed
CA-1081,Business Intelligence Analyst,Mid (50-500),Financial Services,Vancouver,British Columbia,Hybrid,Mid Level (2-5 yrs),90000,SQL; Excel; Python; Power BI; Git; DAX; Power Query,Bachelors Preferred,2023-11-20,LinkedIn
CA-1082,Junior Data Analyst,Small (<50),Financial Services,Toronto,Ontario,On-site,Mid Level (2-5 yrs),,Excel; Power BI; SQL Server; Azure; Git,Masters Preferred,2024-11-22,Indeed
CA-1083,Junior Data Analyst,Mid (50-500),Government,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),66000,SQL; Excel; Python; Power BI; Tableau; SQL Server; R,Masters Preferred,2024-08-29,Glassdoor
CA-1084,Data Analyst,Mid (50-500),Retail & E-Commerce,Edmonton,Alberta,Hybrid,Senior Level (5+ yrs),73000,SQL; Excel; Python; Power BI; Tableau,Bachelors Required,2024-06-18,LinkedIn
CA-1085,Data Analyst,Large (500+),Telecommunications,Vancouver,British Columbia,Hybrid,Entry Level (0-2 yrs),77000,SQL; Excel; Python; Power BI,Bachelors Preferred,2024-09-02,Indeed
CA-1086,Junior Data Analyst,Small (<50),Technology,Waterloo,Ontario,Hybrid,Entry Level (0-2 yrs),56000,SQL; Excel; R; Git,Bachelors Preferred,2024-05-31,Job Bank
CA-1087,Data Analyst,Mid (50-500),Government,Saskatoon,Saskatchewan,Remote,Mid Level (2-5 yrs),60000,SQL; Excel; Python; Power BI; Azure; Spark,Bachelors Required,2024-08-18,Indeed
CA-1088,Business Analyst,Large (500+),Retail & E-Commerce,Vancouver,British Columbia,Remote,Senior Level (5+ yrs),68000,SQL; Excel; DAX; Snowflake,Bachelors Preferred,2024-01-18,Indeed
CA-1089,Data Analyst,Large (500+),Government,Vancouver,British Columbia,Remote,Mid Level (2-5 yrs),71000,SQL; Excel; SQL Server; Spark; Power Query,Not Specified,2023-10-16,LinkedIn
CA-1090,Senior Data Analyst,Mid (50-500),Financial Services,Calgary,Alberta,On-site,Mid Level (2-5 yrs),114000,SQL; Excel; Python; Tableau; SQL Server; R,Bachelors Required,2024-11-01,Indeed
CA-1091,Business Analyst,Small (<50),Technology,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),72000,SQL; Excel; Power BI; Tableau; SQL Server; Git,Bachelors Required,2024-07-31,Company Website
CA-1092,Business Analyst,Mid (50-500),Technology,Waterloo,Ontario,On-site,Senior Level (5+ yrs),,Tableau; Spark; DAX,Bachelors Required,2025-01-07,Glassdoor
CA-1093,Data Analyst,Small (<50),Energy,Montreal,Quebec,Hybrid,Entry Level (0-2 yrs),68000,SQL; Python; Tableau; SQL Server; Git; Spark; Looker,Not Specified,2024-03-01,Job Bank
CA-1094,Data Analyst,Large (500+),Healthcare,Toronto,Ontario,Remote,Entry Level (0-2 yrs),70000,SQL; Excel; Tableau; SQL Server; Azure,Not Specified,2025-02-09,Indeed
CA-1095,Senior Data Analyst,Mid (50-500),Energy,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),112000,SQL; Excel; Python; Tableau; Power Query,Bachelors Required,2024-11-09,LinkedIn
CA-1096,Business Intelligence Analyst,Small (<50),Technology,Calgary,Alberta,Remote,Entry Level (0-2 yrs),90000,SQL; Git,Bachelors Required,2023-12-22,Indeed
CA-1097,Business Analyst,Mid (50-500),Government,Toronto,Ontario,On-site,Mid Level (2-5 yrs),73000,Excel; Python; Tableau; SQL Server; Git,Bachelors Preferred,2025-02-28,Glassdoor
CA-1098,Junior Data Analyst,Mid (50-500),Government,Ottawa,Ontario,Hybrid,Entry Level (0-2 yrs),69000,SQL; Excel; Python; Tableau,Bachelors Required,2023-11-20,LinkedIn
CA-1099,HR Data Analyst,Mid (50-500),Healthcare,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),67000,SQL; Power BI; SQL Server,Bachelors Preferred,2023-11-12,LinkedIn
CA-1100,Marketing Data Analyst,Mid (50-500),Consulting,Waterloo,Ontario,Remote,Mid Level (2-5 yrs),71000,SQL; Excel; Git; Power Query,Not Specified,2024-01-07,LinkedIn
CA-1101,Senior Data Analyst,Small (<50),Healthcare,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),113000,SQL; Excel; Python; Power BI; Tableau; Azure,Masters Preferred,2025-02-18,Indeed
CA-1102,Data Analyst,Large (500+),Technology,Vancouver,British Columbia,Hybrid,Mid Level (2-5 yrs),76000,SQL; Excel; Python; Power BI; Tableau,Not Specified,2023-11-30,Glassdoor
CA-1103,Junior Data Analyst,Mid (50-500),Financial Services,Toronto,Ontario,Remote,Senior Level (5+ yrs),76000,SQL; Excel; Python; Power BI; Tableau; Azure; Jira,Bachelors Required,2024-03-29,Indeed
CA-1104,Junior Data Analyst,Mid (50-500),Financial Services,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),73000,SQL; Python; Power BI; SQL Server,Bachelors Required,2023-11-17,LinkedIn
CA-1105,Financial Data Analyst,Mid (50-500),Retail & E-Commerce,Montreal,Quebec,Remote,Entry Level (0-2 yrs),77000,SQL; Excel; Power BI; Tableau,Not Specified,2024-09-12,LinkedIn
CA-1106,Data Analyst,Small (<50),Financial Services,Edmonton,Alberta,Hybrid,Mid Level (2-5 yrs),71000,SQL; Excel; Python; Power BI,Bachelors Preferred,2023-12-10,Indeed
CA-1107,Data Analyst,Large (500+),Healthcare,Ottawa,Ontario,Hybrid,Mid Level (2-5 yrs),72000,SQL; Excel; Python; Jira; Databricks,Bachelors Required,2023-10-11,Indeed
CA-1108,Business Intelligence Analyst,Mid (50-500),Technology,Halifax,Nova Scotia,Hybrid,Senior Level (5+ yrs),71000,SQL; Excel; Power BI; Tableau; R; Snowflake,Not Specified,2024-05-18,Company Website
CA-1109,Data Analyst,Mid (50-500),Consulting,Calgary,Alberta,Hybrid,Mid Level (2-5 yrs),87000,SQL; Python; Tableau; SQL Server; Spark; Looker; DAX,Bachelors Required,2024-10-05,Indeed
CA-1110,Data Analyst,Mid (50-500),Healthcare,Montreal,Quebec,On-site,Senior Level (5+ yrs),62000,SQL; Excel; Python; Power BI,Masters Preferred,2024-01-14,LinkedIn
CA-1111,Senior Data Analyst,Small (<50),Consulting,Edmonton,Alberta,On-site,Entry Level (0-2 yrs),97000,SQL; Excel; Power BI; Azure; Jira; Power Query; Databricks,Bachelors Preferred,2025-02-21,Indeed
CA-1112,Data Analyst,Mid (50-500),Consulting,Ottawa,Ontario,Hybrid,Mid Level (2-5 yrs),66000,SQL; Excel; Python; Tableau; SQL Server; Power Query,Bachelors Required,2024-05-22,Company Website
CA-1113,Data Analyst II,Mid (50-500),Financial Services,Calgary,Alberta,Remote,Mid Level (2-5 yrs),84000,Tableau; SQL Server; DAX; Databricks,Bachelors Preferred,2024-03-15,Glassdoor
CA-1114,Data Analyst,Mid (50-500),Manufacturing,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),,SQL; Excel; Jira; Spark,Bachelors Required,2024-04-13,Glassdoor
CA-1115,Data Analyst,Large (500+),Technology,Ottawa,Ontario,Remote,Senior Level (5+ yrs),78000,SQL; Excel; Power BI; Jira; Snowflake,Bachelors Required,2024-02-19,LinkedIn
CA-1116,Data Analyst,Small (<50),Technology,Calgary,Alberta,On-site,Senior Level (5+ yrs),,SQL; Excel; Python; Power BI; SQL Server,Bachelors Preferred,2024-11-21,Indeed
CA-1117,Junior Data Analyst,Large (500+),Telecommunications,Mississauga,Ontario,Hybrid,Mid Level (2-5 yrs),68000,SQL; Excel; Tableau; Azure; DAX; Snowflake,Bachelors Required,2024-04-29,Glassdoor
CA-1118,Senior Data Analyst,Small (<50),Government,Vancouver,British Columbia,On-site,Mid Level (2-5 yrs),100000,SQL; Excel; Python; Power BI; SQL Server; Azure; Git,Bachelors Required,2025-03-02,LinkedIn
CA-1119,Senior Data Analyst,Mid (50-500),Technology,Toronto,Ontario,On-site,Mid Level (2-5 yrs),,Excel; Tableau; SQL Server; Azure; Power Query,Bachelors Required,2025-01-25,Job Bank
CA-1120,Data Analyst,Small (<50),Financial Services,Vancouver,British Columbia,On-site,Mid Level (2-5 yrs),85000,SQL; Excel; Python; Tableau; Power Query,Bachelors Required,2024-07-21,LinkedIn
CA-1121,Data Analyst II,Mid (50-500),Financial Services,Ottawa,Ontario,Hybrid,Senior Level (5+ yrs),79000,SQL; Power BI; Jira; Git; DAX,Not Specified,2024-04-05,LinkedIn
CA-1122,Data Analyst,Large (500+),Technology,Calgary,Alberta,Remote,Senior Level (5+ yrs),84000,SQL; Python; Power BI; Jira; Databricks,Bachelors Preferred,2023-11-16,Glassdoor
CA-1123,Financial Data Analyst,Large (500+),Telecommunications,Ottawa,Ontario,Hybrid,Mid Level (2-5 yrs),72000,SQL; Excel; Python; Power BI; Git; Power Query,Bachelors Required,2023-10-17,LinkedIn
CA-1124,Data Analyst,Small (<50),Financial Services,Edmonton,Alberta,On-site,Mid Level (2-5 yrs),76000,SQL; Excel; Python; Power BI; SQL Server,Bachelors Preferred,2024-12-21,Glassdoor
CA-1125,Data Analyst,Mid (50-500),Financial Services,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),71000,SQL; Excel; Tableau; Jira; Git,Bachelors Required,2025-01-13,Indeed
CA-1126,Senior Data Analyst,Large (500+),Financial Services,Montreal,Quebec,Remote,Entry Level (0-2 yrs),87000,SQL; Excel; Python; Tableau; Git,Bachelors Required,2024-10-18,Indeed
CA-1127,Senior Data Analyst,Small (<50),Healthcare,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),120000,Python; SQL Server; Looker; Power Query,Bachelors Preferred,2024-09-01,Indeed
CA-1128,Senior Data Analyst,Large (500+),Technology,Vancouver,British Columbia,Remote,Mid Level (2-5 yrs),121000,SQL; Excel; Power BI; Azure; Git,Masters Preferred,2024-12-09,Glassdoor
CA-1129,Junior Data Analyst,Mid (50-500),Government,Edmonton,Alberta,Hybrid,Senior Level (5+ yrs),58000,SQL; SQL Server; Git; Spark; Power Query; Snowflake,Bachelors Required,2023-12-19,Indeed
CA-1130,Business Analyst,Mid (50-500),Financial Services,Calgary,Alberta,On-site,Entry Level (0-2 yrs),,SQL; Excel; Python; Power BI; Tableau; Azure; R; Jira,Bachelors Required,2024-09-13,LinkedIn
CA-1131,Data Analyst,Large (500+),Government,Winnipeg,Manitoba,Remote,Entry Level (0-2 yrs),64000,SQL; Excel; Python; Power BI; Azure,Bachelors Required,2025-02-04,Indeed
CA-1132,Data Analyst II,Mid (50-500),Consulting,Waterloo,Ontario,Remote,Entry Level (0-2 yrs),87000,SQL; Excel; Python; R; Jira,Bachelors Preferred,2024-10-20,Indeed
CA-1133,Data Analyst,Large (500+),Technology,Regina,Saskatchewan,Hybrid,Mid Level (2-5 yrs),,SQL; Excel; Tableau; Looker; Snowflake,Bachelors Preferred,2025-02-03,Job Bank
CA-1134,Business Analyst,Mid (50-500),Healthcare,Toronto,Ontario,Remote,Senior Level (5+ yrs),82000,SQL; Power BI; Tableau; SQL Server,Bachelors Required,2024-07-17,Job Bank
CA-1135,Data Analyst,Small (<50),Retail & E-Commerce,Toronto,Ontario,Remote,Entry Level (0-2 yrs),77000,SQL; Excel; Power BI; DAX,Bachelors Required,2024-09-25,LinkedIn
CA-1136,Junior Data Analyst,Large (500+),Retail & E-Commerce,Vancouver,British Columbia,Hybrid,Entry Level (0-2 yrs),67000,SQL; Python; Power BI; SQL Server,Bachelors Preferred,2024-08-29,Indeed
CA-1137,Data Analyst,Small (<50),Retail & E-Commerce,Vancouver,British Columbia,Remote,Mid Level (2-5 yrs),86000,SQL; Excel; SQL Server; Azure; Jira; Looker; Power Query; Databricks,Bachelors Preferred,2023-12-01,Indeed
CA-1138,Business Intelligence Analyst,Mid (50-500),Technology,Edmonton,Alberta,Hybrid,Senior Level (5+ yrs),,SQL; Excel; Python; Power BI; Tableau; SQL Server,Bachelors Required,2025-02-24,Indeed
CA-1139,Business Intelligence Analyst,Mid (50-500),Retail & E-Commerce,Mississauga,Ontario,Hybrid,Mid Level (2-5 yrs),78000,SQL; Excel; Python; Power BI; Tableau; Git; Spark; Power Query,Bachelors Required,2025-03-08,LinkedIn
CA-1140,Junior Data Analyst,Large (500+),Consulting,Saskatoon,Saskatchewan,Hybrid,Entry Level (0-2 yrs),53000,SQL; Excel; Power BI; Jira,Bachelors Preferred,2024-11-11,LinkedIn
CA-1141,Marketing Data Analyst,Mid (50-500),Retail & E-Commerce,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),,Excel; Python; Power BI; Tableau; SQL Server; Azure,Bachelors Required,2025-01-11,LinkedIn
CA-1142,Senior Data Analyst,Small (<50),Retail & E-Commerce,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),,SQL; Python; Power BI; SQL Server; Azure,Bachelors Required,2024-02-12,LinkedIn
CA-1143,Senior Data Analyst,Mid (50-500),Consulting,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),,SQL; Tableau; Git; Spark; Power Query; Snowflake,Bachelors Required,2023-12-11,Indeed
CA-1144,Business Analyst,Small (<50),Healthcare,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),83000,SQL; Excel; Python; Power BI,Bachelors Required,2025-03-07,Job Bank
CA-1145,Data Analyst,Large (500+),Healthcare,Edmonton,Alberta,On-site,Mid Level (2-5 yrs),66000,SQL; Excel; Python; Power BI,Bachelors Required,2024-01-09,Glassdoor
CA-1146,Senior Data Analyst,Mid (50-500),Healthcare,Winnipeg,Manitoba,Hybrid,Mid Level (2-5 yrs),83000,SQL; Excel,Bachelors Required,2024-06-20,LinkedIn
CA-1147,Business Intelligence Analyst,Mid (50-500),Government,Vancouver,British Columbia,Hybrid,Entry Level (0-2 yrs),80000,SQL; Excel; Python; Power BI,Bachelors Required,2024-11-14,Job Bank
CA-1148,Data Analyst,Mid (50-500),Financial Services,Waterloo,Ontario,Hybrid,Senior Level (5+ yrs),69000,SQL; Excel; Python; Git,Bachelors Required,2024-03-22,LinkedIn
CA-1149,HR Data Analyst,Large (500+),Technology,Calgary,Alberta,Hybrid,Entry Level (0-2 yrs),75000,SQL; Excel; Python; Power BI; Tableau,Bachelors Required,2023-10-29,Company Website
CA-1150,Data Analyst,Mid (50-500),Technology,Toronto,Ontario,Remote,Senior Level (5+ yrs),72000,SQL; Excel; Python; Power BI,Not Specified,2024-11-20,Indeed
CA-1151,Data Analyst,Mid (50-500),Consulting,Edmonton,Alberta,On-site,Mid Level (2-5 yrs),79000,SQL; Tableau; Jira; Git; DAX,Not Specified,2025-01-07,LinkedIn
CA-1152,Junior Data Analyst,Large (500+),Consulting,Edmonton,Alberta,Hybrid,Mid Level (2-5 yrs),57000,SQL; Excel; Python; SQL Server; Jira,Bachelors Required,2024-01-04,Glassdoor
CA-1153,Financial Data Analyst,Large (500+),Technology,Toronto,Ontario,Remote,Mid Level (2-5 yrs),85000,SQL; Python; Power BI; Tableau; SQL Server; Azure; Looker,Not Specified,2024-11-11,LinkedIn
